"","species","decimalLongitude","decimalLatitude"
"12985","Pteridium aquilinum",-119.60347,37.504063
"12986","Pteridium aquilinum",-118.900882,36.707266
"12987","Pteridium aquilinum",-79.541074,44.954665
"12988","Pteridium aquilinum",-120.514257,39.308425
"12989","Pteridium aquilinum",-87.236397,34.306393
"12990","Pteridium aquilinum",-65.248664,44.765725
"12991","Pteridium aquilinum",-65.248536,44.766792
"12992","Pteridium aquilinum",-65.248628,44.765714
"12993","Pteridium aquilinum",-110.539213,44.436657
"12994","Pteridium aquilinum",-65.249144,44.766178
"12995","Pteridium aquilinum",-71.698945,43.412112
"12996","Pteridium aquilinum",-65.248925,44.766064
"12997","Pteridium aquilinum",-78.7192,44.080068
"12998","Pteridium aquilinum",-60.19248,46.122285
"12999","Pteridium aquilinum",-80.549758,45.932853
"13000","Pteridium aquilinum",-70.765134,43.316963
"13001","Pteridium aquilinum",-78.501022,45.571817
"13002","Pteridium aquilinum",-78.276886,45.561733
"13003","Pteridium aquilinum",-120.345169,39.345547
"13004","Pteridium aquilinum",-73.683687,41.458622
"13005","Pteridium aquilinum",-78.373231,45.587261
"13006","Pteridium aquilinum",-116.718128,33.762727
"13007","Pteridium aquilinum",-87.470108,46.594588
"13008","Pteridium aquilinum",-63.731447,44.509768
"13009","Pteridium aquilinum",-124.301645,40.296905
"13010","Pteridium aquilinum",-60.074464,46.167947
"13011","Pteridium aquilinum",-78.6828,45.573594
"13012","Pteridium aquilinum",-92.626835,48.07268
"13013","Pteridium aquilinum",-78.680114,45.570656
"13014","Pteridium aquilinum",-78.679956,45.5703
"13015","Pteridium aquilinum",-91.186499,47.378173
"13016","Pteridium aquilinum",-71.688897,43.412819
"13017","Pteridium aquilinum",-78.701758,45.577225
"13018","Pteridium aquilinum",-91.20607,47.382628
"13019","Pteridium aquilinum",-78.592544,45.551972
"13020","Pteridium aquilinum",-78.691125,45.546469
"13021","Pteridium aquilinum",-80.012694,44.825888
"13022","Pteridium aquilinum",-78.503525,45.577975
"13023","Pteridium aquilinum",-80.198374,41.900784
"13024","Pteridium aquilinum",-122.283081,37.274048
"13025","Pteridium aquilinum",-122.280746,37.273013
"13026","Pteridium aquilinum",-71.045674,48.396501
"13027","Pteridium aquilinum",-71.045842,48.396323
"13028","Pteridium aquilinum",-86.017738,31.925458
"13029","Pteridium aquilinum",-89.678444,32.318394
"13030","Pteridium aquilinum",-122.93946,38.122441
"13031","Pteridium aquilinum",-78.77273,44.412212
"13032","Pteridium aquilinum",-116.761175,46.787208
"13033","Pteridium aquilinum",-123.755578,48.41507
"13034","Pteridium aquilinum",-78.503704,45.575221
"13035","Pteridium aquilinum",-80.463754,42.70918
"13036","Pteridium aquilinum",-78.155375,39.515874
"13037","Pteridium aquilinum",-78.50272,45.575148
"13038","Pteridium aquilinum",-78.499672,45.576213
"13039","Pteridium aquilinum",-72.409939,44.320458
"13040","Pteridium aquilinum",-124.199107,48.833114
"13041","Pteridium aquilinum",-80.099664,35.082775
"13042","Pteridium aquilinum",-78.75354,45.492337
"13043","Pteridium aquilinum",-80.930856,44.323399
"13044","Pteridium aquilinum",-96.438575,50.442017
"13045","Pteridium aquilinum",-79.643106,45.021188
"13046","Pteridium aquilinum",-115.863892,44.306667
"13047","Pteridium aquilinum",-82.428215,29.065073
"13048","Pteridium aquilinum",-78.686573,45.576938
"13049","Pteridium aquilinum",-122.689397,38.57015
"13050","Pteridium aquilinum",-78.359337,45.584502
"13051","Pteridium aquilinum",-116.88,33.345
"13052","Pteridium aquilinum",-78.5906,45.586453
"13053","Pteridium aquilinum",-124.021318,41.364969
"13054","Pteridium aquilinum",-122.228242,37.178395
"13055","Pteridium aquilinum",-123.004358,49.367406
"13056","Pteridium aquilinum",-121.901467,37.008521
"13057","Pteridium aquilinum",-110.789945,32.431565
"13058","Pteridium aquilinum",-97.258558,30.101343
"13059","Pteridium aquilinum",-121.82019,44.894578
"13060","Pteridium aquilinum",-122.821025,47.046332
"13061","Pteridium aquilinum",-90.6739,46.341482
"13062","Pteridium aquilinum",-124.025536,41.361807
"13063","Pteridium aquilinum",-120.825607,35.333438
"13064","Pteridium aquilinum",-66.628646,46.013537
"13065","Pteridium aquilinum",-124.025975,41.361007
"13066","Pteridium aquilinum",-78.263695,45.514258
"13067","Pteridium aquilinum",-87.196647,35.141739
"13068","Pteridium aquilinum",-80.425317,43.378875
"13069","Pteridium aquilinum",-122.239953,37.350808
"13070","Pteridium aquilinum",-120.097222,51.085071
"13071","Pteridium aquilinum",-77.637253,45.885908
"13072","Pteridium aquilinum",-124.021385,41.363056
"13073","Pteridium aquilinum",-91.203172,47.388098
"13074","Pteridium aquilinum",-119.139425,37.692933
"13075","Pteridium aquilinum",-80.184947,43.235672
"13076","Pteridium aquilinum",-69.100766,44.187521
"13077","Pteridium aquilinum",-69.27421,44.885895
"13078","Pteridium aquilinum",-84.90042,45.408706
"13079","Pteridium aquilinum",-79.983405,45.682105
"13080","Pteridium aquilinum",-109.285884,31.879693
"13081","Pteridium aquilinum",-96.745836,30.815822
"13082","Pteridium aquilinum",-66.669097,45.938392
"13083","Pteridium aquilinum",-122.745619,41.22815
"13084","Pteridium aquilinum",-67.629478,46.17898
"13085","Pteridium aquilinum",-84.787657,36.563813
"13086","Pteridium aquilinum",-123.775522,39.302957
"13087","Pteridium aquilinum",-73.734013,44.264359
"13088","Pteridium aquilinum",-91.203867,47.388222
"13089","Pteridium aquilinum",-76.691437,37.065308
"13090","Pteridium aquilinum",-83.84895,41.549682
"13091","Pteridium aquilinum",-78.589037,45.6293
"13092","Pteridium aquilinum",-60.087541,46.171212
"13093","Pteridium aquilinum",-79.191287,46.970545
"13094","Pteridium aquilinum",-60.095141,46.168816
"13095","Pteridium aquilinum",-84.511547,45.521335
"13096","Pteridium aquilinum",-124.097884,44.046798
"13097","Pteridium aquilinum",-121.673158,45.285627
"13098","Pteridium aquilinum",-86.24015,43.084999
"13099","Pteridium aquilinum",-124.198395,41.888363
"13100","Pteridium aquilinum",-80.96924,46.44241
"13101","Pteridium aquilinum",-88.727188,47.029344
"13102","Pteridium aquilinum",-78.381958,45.840281
"13103","Pteridium aquilinum",-80.125206,46.421827
"13104","Pteridium aquilinum",-79.477403,45.67173
"13105","Pteridium aquilinum",-123.581464,38.816842
"13106","Pteridium aquilinum",-76.008052,44.520055
"13107","Pteridium aquilinum",-95.617771,50.115156
"13108","Pteridium aquilinum",-81.228652,44.999437
"13109","Pteridium aquilinum",-89.552454,48.170176
"13110","Pteridium aquilinum",-70.602311,41.855106
"13111","Pteridium aquilinum",-95.603478,50.109631
"13112","Pteridium aquilinum",-81.375646,35.14475
"13113","Pteridium aquilinum",-76.553163,44.507672
"13114","Pteridium aquilinum",-76.028244,44.50642
"13115","Pteridium aquilinum",-79.532906,46.10747
"13116","Pteridium aquilinum",-76.026529,45.436772
"13117","Pteridium aquilinum",-116.937583,34.04002
"13118","Pteridium aquilinum",-115.592713,50.032916
"13119","Pteridium aquilinum",-84.528092,45.988545
"13120","Pteridium aquilinum",-84.528245,45.991863
"13121","Pteridium aquilinum",-84.759362,46.453755
"13122","Pteridium aquilinum",-119.639775,34.454697
"13123","Pteridium aquilinum",-84.759353,46.45377
"13124","Pteridium aquilinum",-122.077186,47.955287
"13125","Pteridium aquilinum",-71.123148,43.330149
"13126","Pteridium aquilinum",-123.395638,42.095764
"13127","Pteridium aquilinum",-120.331497,39.337608
"13128","Pteridium aquilinum",-121.073954,48.475013
"13129","Pteridium aquilinum",-122.315385,37.387715
"13130","Pteridium aquilinum",-85.83925,32.81117
"13131","Pteridium aquilinum",-63.601269,44.609425
"13132","Pteridium aquilinum",-116.568803,33.351281
"13133","Pteridium aquilinum",-118.684005,36.238758
"13134","Pteridium aquilinum",-118.680345,36.229142
"13135","Pteridium aquilinum",-118.684295,36.239125
"13136","Pteridium aquilinum",-122.69406,38.58432
"13137","Pteridium aquilinum",-120.038327,38.828737
"13138","Pteridium aquilinum",-124.247352,49.303032
"13139","Pteridium aquilinum",-80.91544,35.364042
"13140","Pteridium aquilinum",-120.120617,38.947095
"13141","Pteridium aquilinum",-122.553446,37.895507
"13142","Pteridium aquilinum",-120.665859,39.309061
"13143","Pteridium aquilinum",-122.060508,36.99998
"13144","Pteridium aquilinum",-122.968147,38.208454
"13145","Pteridium aquilinum",-118.772719,36.564721
"13146","Pteridium aquilinum",-119.593317,37.744244
"13147","Pteridium aquilinum",-76.910563,35.473602
"13148","Pteridium aquilinum",-120.8263,35.333605
"13149","Pteridium aquilinum",-73.4907,42.138067
"13150","Pteridium aquilinum",-122.296817,41.28473
"13151","Pteridium aquilinum",-122.058033,37.001601
"13152","Pteridium aquilinum",-122.059766,36.996495
"13153","Pteridium aquilinum",-120.649149,35.352504
"13154","Pteridium aquilinum",-117.91605,34.345363
"13155","Pteridium aquilinum",-117.445614,33.6768
"13156","Pteridium aquilinum",-118.569747,34.084379
"13157","Pteridium aquilinum",-121.057317,38.895209
"13158","Pteridium aquilinum",-122.562599,37.895054
"13159","Pteridium aquilinum",-119.754707,37.699878
"13160","Pteridium aquilinum",-116.705488,33.787698
"13161","Pteridium aquilinum",-123.635995,39.656642
"13162","Pteridium aquilinum",-119.874591,37.862844
"13163","Pteridium aquilinum",-120.185906,38.691833
"13164","Pteridium aquilinum",-92.841089,46.206749
"13165","Pteridium aquilinum",-121.789033,36.521392
"13166","Pteridium aquilinum",-120.496999,39.301791
"13167","Pteridium aquilinum",-122.73887,38.030461
"13168","Pteridium aquilinum",-121.696479,36.999277
"13169","Pteridium aquilinum",-124.285818,40.321848
"13170","Pteridium aquilinum",-91.264063,47.293425
"13171","Pteridium aquilinum",-120.987892,39.244186
"13172","Pteridium aquilinum",-120.51611,34.7575
"13173","Pteridium aquilinum",-110.88056,31.73028
"13174","Pteridium aquilinum",-118.01417,34.29639
"13175","Pteridium aquilinum",-116.81133,33.83773
"13176","Pteridium aquilinum",-118.4618,37.09787
"13177","Pteridium aquilinum",-117.09667,34.09889
"13178","Pteridium aquilinum",-117.33861,33.39889
"13179","Pteridium aquilinum",-119.18042,34.52714
"13180","Pteridium aquilinum",-119.59112,34.46376
"13181","Pteridium aquilinum",-119.27094,38.01944
"13182","Pteridium aquilinum",-118.99669,37.62633
"13183","Pteridium aquilinum",-119.25958,38.02386
"13184","Pteridium aquilinum",-120.66944,38.43667
"13185","Pteridium aquilinum",-119.91194,38.51639
"13186","Pteridium aquilinum",-92.90833,17.17917
"13187","Pteridium aquilinum",-120.12639,38.64056
"13188","Pteridium aquilinum",-118.99722,37.63
"13189","Pteridium aquilinum",-118.64552,37.40325
"13190","Pteridium aquilinum",-120.70722,39.26389
"13191","Pteridium aquilinum",-119.18544,37.93975
"13192","Pteridium aquilinum",-120.91333,38.78889
"13193","Pteridium aquilinum",-116.84444,33.99333
"13194","Pteridium aquilinum",-121.54167,39.99056
"13195","Pteridium aquilinum",-120.82222,39.02444
"13196","Pteridium aquilinum",-120.63611,39.15528
"13197","Pteridium aquilinum",-120.5875,39.1725
"13198","Pteridium aquilinum",-120.76861,38.41417
"13199","Pteridium aquilinum",-117.9875,34.36722
"13200","Pteridium aquilinum",-118.0275,34.37972
"13201","Pteridium aquilinum",-120.58833,38.77028
"13202","Pteridium aquilinum",-120.59,38.58444
"13203","Pteridium aquilinum",-122.93278,38.49389
"13204","Pteridium aquilinum",-118.45583,37.10139
"13205","Pteridium aquilinum",-120.69917,38.43722
"13206","Pteridium aquilinum",-117.69139,34.37861
"13207","Pteridium aquilinum",-116.78558,34.17033
"13208","Pteridium aquilinum",-117.79806,34.18833
"13209","Pteridium aquilinum",-117.91083,34.3475
"13210","Pteridium aquilinum",-121.73056,40.53639
"13211","Pteridium aquilinum",-121.05083,39.45778
"13212","Pteridium aquilinum",-123.39556,43.15056
"13213","Pteridium aquilinum",-120.56472,39.19167
"13214","Pteridium aquilinum",-121.05306,39.45528
"13215","Pteridium aquilinum",-116.71177,33.70683
"13216","Pteridium aquilinum",-121.00417,39.47139
"13217","Pteridium aquilinum",-120.66806,39.41722
"13218","Pteridium aquilinum",-120.99278,38.82722
"13219","Pteridium aquilinum",-117.48028,34.1875
"13220","Pteridium aquilinum",-117.71556,34.19056
"13221","Pteridium aquilinum",-120.20944,38.78694
"13222","Pteridium aquilinum",-117.46861,33.59278
"13223","Pteridium aquilinum",-120.23667,38.79333
"13224","Pteridium aquilinum",-116.9425,34.04083
"13225","Pteridium aquilinum",-120.73111,35.26667
"13226","Pteridium aquilinum",-109.22,31.88083
"13227","Pteridium aquilinum",-120.11853,38.80319
"13228","Pteridium aquilinum",-117.54167,34.26917
"13229","Pteridium aquilinum",-118.28861,36.78111
"13230","Pteridium aquilinum",-109.82167,32.62833
"13231","Pteridium aquilinum",-109.19028,31.85833
"13232","Pteridium aquilinum",-123.72667,39.40833
"13233","Pteridium aquilinum",-102.76667,21.69667
"13234","Pteridium aquilinum",-87.18333,21.2
"13235","Pteridium aquilinum",-105.84167,23.49167
"13236","Pteridium aquilinum",-117.18333,34.19167
"13237","Pteridium aquilinum",-117.60639,34.27972
"13238","Pteridium aquilinum",-120.4375,34.70417
"13239","Pteridium aquilinum",-109.285,31.915
"13240","Pteridium aquilinum",-123.55867,39.16067
"13241","Pteridium aquilinum",-117.46667,34.2
"13242","Pteridium aquilinum",-111.715,35.32333
"13243","Pteridium aquilinum",-117.4,34.2
"13244","Pteridium aquilinum",-120.67417,35.36806
"13245","Pteridium aquilinum",-120.05061,38.9395
"13246","Pteridium aquilinum",-117.33333,33.45889
"13247","Pteridium aquilinum",-117.425,33.76667
"13248","Pteridium aquilinum",-121.44498,36.01143
"13249","Pteridium aquilinum",-112.41667,34.5
"13250","Pteridium aquilinum",-121.87306,36.97028
"13251","Pteridium aquilinum",-116.80861,33.29028
"13252","Pteridium aquilinum",-118.58583,35.96056
"13253","Pteridium aquilinum",-116.77417,33.81
"13254","Pteridium aquilinum",-116.73333,33.8
"13255","Pteridium aquilinum",-120.65839,39.26468
"13256","Pteridium aquilinum",-120.10917,38.9551499990774
"13257","Pteridium aquilinum",-120.3206,39.321283
"13258","Pteridium aquilinum",-120.099444,38.969722
"13259","Pteridium aquilinum",-118.600833,34.956944
"13260","Pteridium aquilinum",-122.814444,38.842778
"13261","Pteridium aquilinum",-122.482778,38.653611
"13262","Pteridium aquilinum",-123.816667,39.366667
"13263","Pteridium aquilinum",-120.135833,39.0499999990767
"13264","Pteridium aquilinum",-116.9425,34.040833
"13265","Pteridium aquilinum",-120.0276,38.0121
"13266","Pteridium aquilinum",-122.577646,38.423549
"13267","Pteridium aquilinum",-120.727545,39.426662
"13268","Pteridium aquilinum",-120.767276,39.224051
"13269","Pteridium aquilinum",-119.9851,38.7024
"13270","Pteridium aquilinum",-123.97135,39.96443
"13271","Pteridium aquilinum",-121.905498,37.014342
"13272","Pteridium aquilinum",-120.992778,38.827222
"13273","Pteridium aquilinum",-122.42,38.5630559990801
"13274","Pteridium aquilinum",-119.843333,38.7016669990791
"13275","Pteridium aquilinum",-120.028611,38.864388999078
"13276","Pteridium aquilinum",-121.933431,41.484738
"13277","Pteridium aquilinum",-122.691667,39.233333
"13278","Pteridium aquilinum",-120.363267,39.274621
"13279","Pteridium aquilinum",-121.561111,39.588611
"13280","Pteridium aquilinum",-120.555,39.463889
"13281","Pteridium aquilinum",-121.1375,39.533889
"13282","Pteridium aquilinum",-120.699722,40.148333
"13283","Pteridium aquilinum",-123.3305,45.600199999057
"13284","Pteridium aquilinum",-120.608611,39.394167
"13285","Pteridium aquilinum",-122.8375,39.6549999990729
"13286","Pteridium aquilinum",-122.252222,41.3355559990643
"13287","Pteridium aquilinum",-122.744167,38.8986109990778
"13288","Pteridium aquilinum",-119.036944,37.7302779990866
"13289","Pteridium aquilinum",-123.625,38.9583329990773
"13290","Pteridium aquilinum",-121.531667,39.9230559990713
"13291","Pteridium aquilinum",-74.463611,43.738333
"13292","Pteridium aquilinum",-121.491389,40.4272219990685
"13293","Pteridium aquilinum",-121.34,39.5347219990736
"13294","Pteridium aquilinum",-120.175833,34.5327779991185
"13295","Pteridium aquilinum",-120.657222,39.6177779990731
"13296","Pteridium aquilinum",-121.223611,39.473888999074
"13297","Pteridium aquilinum",-121.620278,40.0330559990706
"13298","Pteridium aquilinum",-121.098611,39.6202779990731
"13299","Pteridium aquilinum",-121.132222,39.5949999990732
"13300","Pteridium aquilinum",-122.718611,38.5227779990804
"13301","Pteridium aquilinum",-122.710556,41.0119439990657
"13302","Pteridium aquilinum",-121.503333,39.7641669990722
"13303","Pteridium aquilinum",-121.348056,39.6449999990729
"13304","Pteridium aquilinum",-121.536111,39.6605559990728
"13305","Pteridium aquilinum",-122.973611,39.354167
"13306","Pteridium aquilinum",-121.497222,40.1030559990703
"13307","Pteridium aquilinum",-121.62,39.8252779990718
"13308","Pteridium aquilinum",-121.722222,39.9458329990711
"13309","Pteridium aquilinum",-121.8625,36.3302779990992
"13310","Pteridium aquilinum",-121.761111,40.2230559990696
"13311","Pteridium aquilinum",-121.646944,39.799166999072
"13312","Pteridium aquilinum",-121.541944,40.0822219990704
"13313","Pteridium aquilinum",-122.123889,37.7788889990862
"13314","Pteridium aquilinum",-121.646667,39.799721999072
"13315","Pteridium aquilinum",-116.778389,33.806586
"13316","Pteridium aquilinum",-117.2511,33.5215
"13317","Pteridium aquilinum",-117.460321,33.602245
"13318","Pteridium aquilinum",-81.536534,27.697041
"13319","Pteridium aquilinum",-121.883891,47.004291
"13320","Pteridium aquilinum",-77.767653,40.735169
"13321","Pteridium aquilinum",-80.141861,34.908775
"13322","Pteridium aquilinum",-77.152947,34.958406
"13323","Pteridium aquilinum",-79.983897,44.8453
"13324","Pteridium aquilinum",-71.712116,42.406306
"13325","Pteridium aquilinum",-115.593618,50.032402
"13326","Pteridium aquilinum",-69.954522,43.831793
